Rank,Term,P-value,Z-score,Combined Score,Genes,Adjusted P-value,Gene_set,AD_genes,T2D_genes,Shared_genes,N_AD,N_T2D,N_Shared
180,Fasting Triglycerides Levels In IDL,0.010704833236771683,118.76785714285714,538.8568862241955,APOE,0.03973626442293962,GWAS_Catalog_2023,APOE,,,1,0,0
181,Fasting Free Cholesterol In IDL,0.010704833236771683,118.76785714285714,538.8568862241955,APOE,0.03973626442293962,GWAS_Catalog_2023,APOE,,,1,0,0
182,Fasting Free Cholesterol In Medium VLDL,0.010704833236771683,118.76785714285714,538.8568862241955,APOE,0.03973626442293962,GWAS_Catalog_2023,APOE,,,1,0,0
183,"Fasting Monounsaturated Fatty Acids (16:1, 18:1)",0.010704833236771683,118.76785714285714,538.8568862241955,APOE,0.03973626442293962,GWAS_Catalog_2023,APOE,,,1,0,0
184,Ubiquitin Carboxyl-Terminal Hydrolase 25 Levels (USP25.9215.117.3),0.010704833236771683,118.76785714285714,538.8568862241955,HLA-DQB1,0.03973626442293962,GWAS_Catalog_2023,HLA-DQB1,HLA-DQB1,HLA-DQB1,1,1,1
186,"N2,N5-diacetylornithine Levels In Elite Athletes",0.010704833236771683,118.76785714285714,538.8568862241955,JAZF1,0.03973626442293962,GWAS_Catalog_2023,JAZF1,JAZF1,JAZF1,1,1,1
187,Fasting Triglycerides Levels In Large LDL,0.010704833236771683,118.76785714285714,538.8568862241955,APOE,0.03973626442293962,GWAS_Catalog_2023,APOE,,,1,0,0
188,Fasting Triglycerides In LDL,0.010704833236771683,118.76785714285714,538.8568862241955,APOE,0.03973626442293962,GWAS_Catalog_2023,APOE,,,1,0,0
165,IDP dMRI TBSS ISOVF Anterior Corona Radiata L,0.010704833236771683,118.76785714285714,538.8568862241955,HLA-DQA1,0.03973626442293962,GWAS_Catalog_2023,HLA-DQA1,HLA-DQA1,HLA-DQA1,1,1,1
189,Postprandial Very Small VLDL Particle Concentration,0.010704833236771683,118.76785714285714,538.8568862241955,APOE,0.03973626442293962,GWAS_Catalog_2023,APOE,,,1,0,0
190,Cutaneous Lupus Erythematosus,0.010704833236771683,118.76785714285714,538.8568862241955,HLA-DQA1,0.03973626442293962,GWAS_Catalog_2023,HLA-DQA1,HLA-DQA1,HLA-DQA1,1,1,1
398,"Lymphoma, Follicular",0.007258891401572193,5.663271939328277,27.894605422335975,CDKN1C;CDKN2B;HLA-DRB1;HLA-DQB1,0.03979623376439831,DisGeNET,HLA-DRB1;HLA-DQB1,CDKN1C;CDKN2B;HLA-DRB1;HLA-DQB1,HLA-DRB1;HLA-DQB1,2,4,2
39,Diabetes mellitus,0.011056989691574752,13.472222222222221,60.688218399017316,KCNQ1;APPL1,0.03997527042338564,Jensen_DISEASES,APPL1,KCNQ1,,1,1,0
61,GTEX-PX3G-0008-SM-48U2L skin female 20-29 years,0.00150883900173023,2.9019866789159394,18.852509201362935,CDKN1C;ATP8B4;IDUA;TREM2;TSPAN15;CCND2;KCNQ1;CHST15;PLCG2;HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQB2;HLA-DQA1;HLA-DQB1,0.03999809723529782,GTEx_Tissue_Expression_Down,ATP8B4;IDUA;TREM2;PLCG2;HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQB2;HLA-DQA1;HLA-DQB1,CDKN1C;TSPAN15;CCND2;KCNQ1;CHST15;HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQB2;HLA-DQA1;HLA-DQB1,HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQB2;HLA-DQA1;HLA-DQB1,10,11,6
66,GTEX-Q2AI-1526-SM-3GIJ3 muscle male 40-49 years,0.001585510160678472,2.676132206613989,17.252620388616766,GRN;GIPR;IDUA;ZC3H4;QPCTL;TREM2;NPAS1;EML2;TOX2;APH1B;SHARPIN;CCND2;SNRPD2;SLC22A18;HESX1;APOE;PVRL2;HLA-DRB1;PICALM,0.03999809723529782,GTEx_Tissue_Expression_Down,GRN;GIPR;IDUA;ZC3H4;QPCTL;TREM2;NPAS1;EML2;APH1B;SHARPIN;SNRPD2;HESX1;APOE;PVRL2;HLA-DRB1;PICALM,GIPR;ZC3H4;QPCTL;NPAS1;EML2;TOX2;CCND2;SNRPD2;SLC22A18;HLA-DRB1,GIPR;ZC3H4;QPCTL;NPAS1;EML2;SNRPD2;HLA-DRB1,16,10,7
65,GTEX-TSE9-0008-SM-4DXT8 skin female 60-69 years,0.001584336661294421,3.54647686283587,22.866226874564664,TSPAN15;KCNQ1;CHST15;PLCG2;HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQB2;HLA-DQA1;HLA-DQB1,0.03999809723529782,GTEx_Tissue_Expression_Down,PLCG2;HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQB2;HLA-DQA1;HLA-DQB1,TSPAN15;KCNQ1;CHST15;HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQB2;HLA-DQA1;HLA-DQB1,HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQB2;HLA-DQA1;HLA-DQB1,7,9,6
64,GTEX-R45C-0008-SM-48FF2 skin female 60-69 years,0.0015742779959055208,3.3524885506465516,21.636822068474025,CDKN1C;TSPAN15;CCND2;KCNQ1;CHST15;PLCG2;HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQA1;HLA-DQB1,0.03999809723529782,GTEx_Tissue_Expression_Down,PLCG2;HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQA1;HLA-DQB1,CDKN1C;TSPAN15;CCND2;KCNQ1;CHST15;HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQA1;HLA-DQB1,HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQA1;HLA-DQB1,6,10,5
63,GTEX-OIZG-0008-SM-4E3J2 skin male 50-59 years,0.0015694188091417793,3.073573938902406,19.846220336071795,CDKN1C;TREM2;CCND2;KCNQ1;HESX1;CHST15;PLCG2;HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQB2;HLA-DQA1;HLA-DQB1,0.03999809723529782,GTEx_Tissue_Expression_Down,TREM2;HESX1;PLCG2;HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQB2;HLA-DQA1;HLA-DQB1,CDKN1C;CCND2;KCNQ1;CHST15;HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQB2;HLA-DQA1;HLA-DQB1,HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQB2;HLA-DQA1;HLA-DQB1,9,10,6
62,GTEX-PWOO-0008-SM-48TDU skin female 40-49 years,0.0015160540513439818,3.2127589213239935,20.856088262503448,TSPAN15;CCND2;GIPR;KCNQ1;CHST15;PLCG2;HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQB2;HLA-DQA1;HLA-DQB1,0.03999809723529782,GTEx_Tissue_Expression_Down,GIPR;PLCG2;HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQB2;HLA-DQA1;HLA-DQB1,TSPAN15;CCND2;GIPR;KCNQ1;CHST15;HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQB2;HLA-DQA1;HLA-DQB1,GIPR;HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQB2;HLA-DQA1;HLA-DQB1,8,11,7
399,MIXED LINEAGE LEUKEMIA,0.007324376147591877,8.149038461538462,40.0651330071299,GRN;IGF2BP3;PICALM,0.04005460840612901,DisGeNET,GRN;PICALM,IGF2BP3,,2,1,0
400,Factor V Leiden mutation,0.0073846152576013385,16.735912531539107,82.14582442458652,SLC22A18;APOE,0.04008266291563711,DisGeNET,APOE,SLC22A18,,1,1,0
402,Bullous pemphigoid,0.0073846152576013385,16.735912531539107,82.14582442458652,HLA-DRB1;HLA-DQB1,0.04008266291563711,DisGeNET,HLA-DRB1;HLA-DQB1,HLA-DRB1;HLA-DQB1,HLA-DRB1;HLA-DQB1,2,2,2
401,Autoimmune thyroiditis,0.0073846152576013385,16.735912531539107,82.14582442458652,HLA-DRB1;HLA-DQB1,0.04008266291563711,DisGeNET,HLA-DRB1;HLA-DQB1,HLA-DRB1;HLA-DQB1,HLA-DRB1;HLA-DQB1,2,2,2
67,GTEX-T2IS-0008-SM-4DM75 skin female 20-29 years,0.0016147915658334345,3.5367003367003367,22.735852799322977,CDKN1C;KCNQ1;CHST15;PLCG2;HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQB2;HLA-DQA1;HLA-DQB1,0.040089669036966175,GTEx_Tissue_Expression_Down,PLCG2;HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQB2;HLA-DQA1;HLA-DQB1,CDKN1C;KCNQ1;CHST15;HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQB2;HLA-DQA1;HLA-DQB1,HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQB2;HLA-DQA1;HLA-DQB1,7,9,6
68,GTEX-UJHI-0008-SM-4IHL1 skin female 50-59 years,0.0016510302341001572,3.3307110337439743,21.337719954523138,TSPAN15;CCND2;KCNQ1;CHST15;PLCG2;HLA-DRA;TREM2;HLA-DQA2;HLA-DRB1;HLA-DQA1;HLA-DQB1,0.040089669036966175,GTEx_Tissue_Expression_Down,PLCG2;HLA-DRA;TREM2;HLA-DQA2;HLA-DRB1;HLA-DQA1;HLA-DQB1,TSPAN15;CCND2;KCNQ1;CHST15;HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQA1;HLA-DQB1,HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQA1;HLA-DQB1,7,9,5
69,GTEX-W5WG-0008-SM-4KL25 skin female 50-59 years,0.0016613736718022018,3.5221283039119853,22.542010360220157,TSPAN15;KCNQ1;CHST15;PLCG2;HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQB2;HLA-DQA1;HLA-DQB1,0.040089669036966175,GTEx_Tissue_Expression_Down,PLCG2;HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQB2;HLA-DQA1;HLA-DQB1,TSPAN15;KCNQ1;CHST15;HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQB2;HLA-DQA1;HLA-DQB1,HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQB2;HLA-DQA1;HLA-DQB1,7,9,6
29,Glutamatergic Synapse (GO:0098978),0.012226879787613523,12.760590500641849,56.19915256188674,APOE;APPL1,0.04010105542953923,GO_Cellular_Component_2023,APOE;APPL1,,,2,0,0
28,Lytic Vacuole (GO:0000323),0.012159859531829595,6.728522727272727,29.670194437651755,GRN;KCNQ1;HLA-DRA,0.04010105542953923,GO_Cellular_Component_2023,GRN;HLA-DRA,KCNQ1;HLA-DRA,HLA-DRA,2,2,1
27,Cytoplasmic Stress Granule (GO:0010494),0.011635391796872908,13.106789716545814,58.37375928178501,IGF2BP3;IGF2BP2,0.04010105542953923,GO_Cellular_Component_2023,,IGF2BP3;IGF2BP2,,0,2,0
31,Macropinosome (GO:0044354),0.012832337737452553,95.00952380952381,413.84123997008294,APPL1,0.04010105542953923,GO_Cellular_Component_2023,APPL1,,,1,0,0
30,Low-Density Lipoprotein Particle (GO:0034362),0.012832337737452553,95.00952380952381,413.84123997008294,APOE,0.04010105542953923,GO_Cellular_Component_2023,APOE,,,1,0,0
32,Pinosome (GO:0044352),0.012832337737452553,95.00952380952381,413.84123997008294,APPL1,0.04010105542953923,GO_Cellular_Component_2023,APPL1,,,1,0,0
403,Hashimoto Disease,0.00743341174066821,8.104098360655737,39.724428986169265,PLCG2;HLA-DRB1;HLA-DQB1,0.0402474055040646,DisGeNET,PLCG2;HLA-DRB1;HLA-DQB1,HLA-DRB1;HLA-DQB1,HLA-DRB1;HLA-DQB1,3,2,2
70,GTEX-Q734-0008-SM-48U2I skin female 40-49 years,0.0016930365336452727,3.5124749067966734,22.413915858318948,TSPAN15;KCNQ1;CHST15;PLCG2;HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQB2;HLA-DQA1;HLA-DQB1,0.04027008326456256,GTEx_Tissue_Expression_Down,PLCG2;HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQB2;HLA-DQA1;HLA-DQB1,TSPAN15;KCNQ1;CHST15;HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQB2;HLA-DQA1;HLA-DQB1,HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQB2;HLA-DQA1;HLA-DQB1,7,9,6
257,Total Alkyldiacylglycerol Levels,0.012832337737452553,95.00952380952381,413.84123997008294,APOE,0.04057141367367518,GWAS_Catalog_2023,APOE,,,1,0,0
254,Tumor Protein P53-Inducible Protein 11 Levels,0.012832337737452553,95.00952380952381,413.84123997008294,APOE,0.04057141367367518,GWAS_Catalog_2023,APOE,,,1,0,0
242,Postprandial Triglycerides Levels In Small LDL,0.012832337737452553,95.00952380952381,413.84123997008294,APOE,0.04057141367367518,GWAS_Catalog_2023,APOE,,,1,0,0
244,Postprandial Total Lipids In Very Small VLDL,0.012832337737452553,95.00952380952381,413.84123997008294,APOE,0.04057141367367518,GWAS_Catalog_2023,APOE,,,1,0,0
245,Age Of Onset Of Parkinson Disease,0.012832337737452553,95.00952380952381,413.84123997008294,APOE,0.04057141367367518,GWAS_Catalog_2023,APOE,,,1,0,0
246,Dehydrocholesteryl Ester (18:2) Levels,0.012832337737452553,95.00952380952381,413.84123997008294,APOE,0.04057141367367518,GWAS_Catalog_2023,APOE,,,1,0,0
247,Serum Total Cholesterol Levels,0.012832337737452553,95.00952380952381,413.84123997008294,APOE,0.04057141367367518,GWAS_Catalog_2023,APOE,,,1,0,0
248,Lysophosphatidylethanolamine (16:0) [Sn1] Levels,0.012832337737452553,95.00952380952381,413.84123997008294,HLA-DQB1,0.04057141367367518,GWAS_Catalog_2023,HLA-DQB1,HLA-DQB1,HLA-DQB1,1,1,1
249,Trihexosylcermide (D18:1/24:0) Levels,0.012832337737452553,95.00952380952381,413.84123997008294,APOE,0.04057141367367518,GWAS_Catalog_2023,APOE,,,1,0,0
250,Lysophosphatidylethanolamine (16:0) [Sn2] Levels,0.012832337737452553,95.00952380952381,413.84123997008294,HLA-DQB1,0.04057141367367518,GWAS_Catalog_2023,HLA-DQB1,HLA-DQB1,HLA-DQB1,1,1,1
251,Phosphatidylcholine (16:1 18:2) Levels,0.012832337737452553,95.00952380952381,413.84123997008294,APOE,0.04057141367367518,GWAS_Catalog_2023,APOE,,,1,0,0
252,Inactive Gamma-Glutamyltranspeptidase 2 Levels,0.012832337737452553,95.00952380952381,413.84123997008294,APOE,0.04057141367367518,GWAS_Catalog_2023,APOE,,,1,0,0
241,Fasting Triglycerides Levels In Very Large HDL,0.012832337737452553,95.00952380952381,413.84123997008294,APOE,0.04057141367367518,GWAS_Catalog_2023,APOE,,,1,0,0
253,Putamen Volume Change Rate X Age Interaction (2Df),0.012832337737452553,95.00952380952381,413.84123997008294,APH1B,0.04057141367367518,GWAS_Catalog_2023,APH1B,,,1,0,0
256,Upper Eyelid Morphology,0.012832337737452553,95.00952380952381,413.84123997008294,PLCG2,0.04057141367367518,GWAS_Catalog_2023,PLCG2,,,1,0,0
258,Alkenylphosphatidylcholine (P-38:5) (B) Levels,0.012832337737452553,95.00952380952381,413.84123997008294,APOE,0.04057141367367518,GWAS_Catalog_2023,APOE,,,1,0,0
259,Longevity (Age >99Th Survival Percentile),0.012832337737452553,95.00952380952381,413.84123997008294,APOE,0.04057141367367518,GWAS_Catalog_2023,APOE,,,1,0,0
260,Alkenylphosphatidylcholine (P-18:0/22:5) Levels,0.012832337737452553,95.00952380952381,413.84123997008294,APOE,0.04057141367367518,GWAS_Catalog_2023,APOE,,,1,0,0
261,Alzheimer's Disease Biomarkers,0.012832337737452553,95.00952380952381,413.84123997008294,APOE,0.04057141367367518,GWAS_Catalog_2023,APOE,,,1,0,0
262,Granulins Levels,0.012832337737452553,95.00952380952381,413.84123997008294,GRN,0.04057141367367518,GWAS_Catalog_2023,GRN,,,1,0,0
263,F-fatty Food Liking (Derived Food-Liking Factor),0.012832337737452553,95.00952380952381,413.84123997008294,APOE,0.04057141367367518,GWAS_Catalog_2023,APOE,,,1,0,0
264,Endothelial Monocyte-Activating Polypeptide 2 Levels,0.012832337737452553,95.00952380952381,413.84123997008294,APOE,0.04057141367367518,GWAS_Catalog_2023,APOE,,,1,0,0
265,Spread Type: Flora Pro-Active/Benecol (UKB Data Field 1428 2),0.012832337737452553,95.00952380952381,413.84123997008294,APOE,0.04057141367367518,GWAS_Catalog_2023,APOE,,,1,0,0
266,EGFR Mutation-Positive Lung Adenocarcinoma,0.012832337737452553,95.00952380952381,413.84123997008294,BTNL2,0.04057141367367518,GWAS_Catalog_2023,BTNL2,BTNL2,BTNL2,1,1,1
255,Transmembrane And Coiled-Coil Domains Protein 3 Levels,0.012832337737452553,95.00952380952381,413.84123997008294,APOE,0.04057141367367518,GWAS_Catalog_2023,APOE,,,1,0,0
240,Postprandial Linoleic Acid (18:2),0.012832337737452553,95.00952380952381,413.84123997008294,APOE,0.04057141367367518,GWAS_Catalog_2023,APOE,,,1,0,0
243,Fasting Omega-3 Fatty Acids,0.012832337737452553,95.00952380952381,413.84123997008294,APOE,0.04057141367367518,GWAS_Catalog_2023,APOE,,,1,0,0
238,Chronic Rhinosinusitis,0.012832337737452553,95.00952380952381,413.84123997008294,HLA-DQA1,0.04057141367367518,GWAS_Catalog_2023,HLA-DQA1,HLA-DQA1,HLA-DQA1,1,1,1
239,Postprandial Triglycerides Levels In IDL,0.012832337737452553,95.00952380952381,413.84123997008294,APOE,0.04057141367367518,GWAS_Catalog_2023,APOE,,,1,0,0
230,Cervical Cancer,0.011635391796872908,13.106789716545814,58.37375928178501,HLA-DQA2;HLA-DQA1,0.04057141367367518,GWAS_Catalog_2023,HLA-DQA2;HLA-DQA1,HLA-DQA2;HLA-DQA1,HLA-DQA2;HLA-DQA1,2,2,2
231,Coffee Consumption,0.012831336034903537,12.432145090681676,54.152745328721444,ZC3H4;JADE2,0.04057141367367518,GWAS_Catalog_2023,ZC3H4,ZC3H4;JADE2,ZC3H4,1,2,1
232,Respiratory Diseases,0.012831336034903537,12.432145090681676,54.152745328721444,SHARPIN;JAZF1,0.04057141367367518,GWAS_Catalog_2023,SHARPIN;JAZF1,JAZF1,JAZF1,2,1,1
233,Psychosis Proneness (Hypomanic Personality Scale And Revised Physical Anhedonia Scale),0.012832337737452553,95.00952380952381,413.84123997008294,CDKN2B,0.04057141367367518,GWAS_Catalog_2023,,CDKN2B,,0,1,0
229,Gout,0.011056989691574752,13.472222222222221,60.688218399017316,KCNQ1;JAZF1,0.04057141367367518,GWAS_Catalog_2023,JAZF1,KCNQ1;JAZF1,JAZF1,1,2,1
235,T Wave Morphology Restitution During Exercise (MTAG),0.012832337737452553,95.00952380952381,413.84123997008294,KCNQ1,0.04057141367367518,GWAS_Catalog_2023,,KCNQ1,,0,1,0
236,Serum Levels Of Protein KLRC3,0.012832337737452553,95.00952380952381,413.84123997008294,APOE,0.04057141367367518,GWAS_Catalog_2023,APOE,,,1,0,0
237,Cerebral Amyloid Angiopathy,0.012832337737452553,95.00952380952381,413.84123997008294,APOE,0.04057141367367518,GWAS_Catalog_2023,APOE,,,1,0,0
234,Cerebral Microbleeds,0.012832337737452553,95.00952380952381,413.84123997008294,APOE,0.04057141367367518,GWAS_Catalog_2023,APOE,,,1,0,0
404,Obesity,0.007525400016102721,2.7967009924980197,13.674389269589854,GRN;CCND2;MTNR1B;GIPR;QPCTL;KCNQ1;IGF2BP2;APOE;HLA-DRB1;APPL1,0.04064461097805975,DisGeNET,GRN;GIPR;QPCTL;APOE;HLA-DRB1;APPL1,CCND2;MTNR1B;GIPR;QPCTL;KCNQ1;IGF2BP2;HLA-DRB1,GIPR;QPCTL;HLA-DRB1,6,7,3
73,GTEX-RU72-0011-R11A-SM-2TF6J brain female 50-59 years,0.001824677809103842,3.474343686710957,21.910433737927974,CDKN2B;GRN;KCNQ1;SLC22A18;CHST15;PLCG2;PVRL2;HLA-DQA2;HLA-DRB1;HLA-DQB2,0.040916308004302925,GTEx_Tissue_Expression_Down,GRN;PLCG2;PVRL2;HLA-DQA2;HLA-DRB1;HLA-DQB2,CDKN2B;KCNQ1;SLC22A18;CHST15;HLA-DQA2;HLA-DRB1;HLA-DQB2,HLA-DQA2;HLA-DRB1;HLA-DQB2,6,7,3
77,GTEX-XMD1-0011-R11A-SM-4AT5J brain male 60-69 years,0.0018922256554542495,2.906060863342511,18.22100610957139,CDKN1C;CDKN2B;GRN;GIPR;SHARPIN;CCND2;SLC22A18;CHST15;PLCG2;HLA-DRA;ALPK2;PVRL2;HLA-DQA2;HLA-DQB2,0.040916308004302925,GTEx_Tissue_Expression_Down,GRN;GIPR;SHARPIN;PLCG2;HLA-DRA;ALPK2;PVRL2;HLA-DQA2;HLA-DQB2,CDKN1C;CDKN2B;GIPR;CCND2;SLC22A18;CHST15;HLA-DRA;HLA-DQA2;HLA-DQB2,GIPR;HLA-DRA;HLA-DQA2;HLA-DQB2,9,9,4
76,GTEX-R55E-0008-SM-48FCG skin male 20-29 years,0.0018845220974172464,3.1228034178012924,19.592721651093647,CDKN1C;TSPAN15;CCND2;KCNQ1;CHST15;PLCG2;HLA-DRA;TREM2;HLA-DQA2;HLA-DRB1;HLA-DQA1;HLA-DQB1,0.040916308004302925,GTEx_Tissue_Expression_Down,PLCG2;HLA-DRA;TREM2;HLA-DQA2;HLA-DRB1;HLA-DQA1;HLA-DQB1,CDKN1C;TSPAN15;CCND2;KCNQ1;CHST15;HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQA1;HLA-DQB1,HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQA1;HLA-DQB1,7,10,5
75,GTEX-S341-1826-SM-3K2AB muscle female 40-49 years,0.0018651981292520721,2.8316085489313836,17.79492677428967,ATP8B4;GRN;IDUA;QPCTL;LRRC16A;NPAS1;EML2;TOX2;CCND2;SLC22A18;IGF2BP2;PVRL2;HLA-DQB2;PICALM;JAZF1,0.040916308004302925,GTEx_Tissue_Expression_Down,ATP8B4;GRN;IDUA;QPCTL;NPAS1;EML2;PVRL2;HLA-DQB2;PICALM;JAZF1,QPCTL;LRRC16A;NPAS1;EML2;TOX2;CCND2;SLC22A18;IGF2BP2;HLA-DQB2;JAZF1,QPCTL;NPAS1;EML2;HLA-DQB2;JAZF1,10,10,5
71,GTEX-S4P3-1626-SM-3K2AZ muscle female 50-59 years,0.001748945101928072,2.648945630081301,16.81747362692461,ATP8B4;GRN;GIPR;IDUA;ZC3H4;QPCTL;LRRC16A;NPAS1;EML2;APH1B;CCND2;SLC22A18;HESX1;PLCG2;IGF2BP2;PVRL2;HLA-DQB2;PICALM;JAZF1,0.040916308004302925,GTEx_Tissue_Expression_Down,ATP8B4;GRN;GIPR;IDUA;ZC3H4;QPCTL;NPAS1;EML2;APH1B;HESX1;PLCG2;PVRL2;HLA-DQB2;PICALM;JAZF1,GIPR;ZC3H4;QPCTL;LRRC16A;NPAS1;EML2;CCND2;SLC22A18;IGF2BP2;HLA-DQB2;JAZF1,GIPR;ZC3H4;QPCTL;NPAS1;EML2;HLA-DQB2;JAZF1,15,11,7
72,GTEX-TMZS-0008-SM-47JWM skin male 60-69 years,0.0017993768867856656,3.4814351272423862,22.003766127128575,CDKN1C;KCNQ1;CHST15;PLCG2;HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQB2;HLA-DQA1;HLA-DQB1,0.040916308004302925,GTEx_Tissue_Expression_Down,PLCG2;HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQB2;HLA-DQA1;HLA-DQB1,CDKN1C;KCNQ1;CHST15;HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQB2;HLA-DQA1;HLA-DQB1,HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQB2;HLA-DQA1;HLA-DQB1,7,9,6
74,GTEX-R55F-1226-SM-2TF59 brain male 50-59 years,0.001858438332791064,3.0093550955414012,18.922881266021577,CDKN1C;GRN;GIPR;SHARPIN;SNRPD2;SLC22A18;PLCG2;HLA-DRA;ALPK2;PVRL2;HLA-DQA2;HLA-DQB2;HLA-DQA1,0.040916308004302925,GTEx_Tissue_Expression_Down,GRN;GIPR;SHARPIN;SNRPD2;PLCG2;HLA-DRA;ALPK2;PVRL2;HLA-DQA2;HLA-DQB2;HLA-DQA1,CDKN1C;GIPR;SNRPD2;SLC22A18;HLA-DRA;HLA-DQA2;HLA-DQB2;HLA-DQA1,GIPR;SNRPD2;HLA-DRA;HLA-DQA2;HLA-DQB2;HLA-DQA1,11,8,6
405,Dyspnea,0.007654372956756307,8.015675675675675,39.05620471648322,TREM2;BTNL2;HLA-DRB1,0.04123911553491917,DisGeNET,TREM2;BTNL2;HLA-DRB1,BTNL2;HLA-DRB1,BTNL2;HLA-DRB1,3,2,2
33,P-body (GO:0000932),0.013762080364943018,11.969888587774767,51.301006580269814,IGF2BP3;IGF2BP2,0.04170327383316066,GO_Cellular_Component_2023,,IGF2BP3;IGF2BP2,,0,2,0
267,High Light Scatter Reticulocyte Percentage Of Red Cells,0.013322932038499354,4.713604826546003,20.35461131501662,TSPAN15;ZC3H4;KCNQ1;APOE,0.04196474099017961,GWAS_Catalog_2023,ZC3H4;APOE,TSPAN15;ZC3H4;KCNQ1,ZC3H4,2,3,1
407,Osteomyelitis,0.007868060585360347,16.17642276422764,78.37385720842586,HLA-DRB1;HLA-DQB1,0.04203524841148281,DisGeNET,HLA-DRB1;HLA-DQB1,HLA-DRB1;HLA-DQB1,HLA-DRB1;HLA-DQB1,2,2,2
408,Precursor cell lymphoblastic lymphoma,0.007868060585360347,16.17642276422764,78.37385720842586,CDKN2B;IDUA,0.04203524841148281,DisGeNET,IDUA,CDKN2B,,1,1,0
406,Xerostomia,0.007868060585360347,16.17642276422764,78.37385720842586,TREM2;HLA-DRB1,0.04203524841148281,DisGeNET,TREM2;HLA-DRB1,HLA-DRB1,HLA-DRB1,2,1,1
409,Dermatitis,0.007879201008385184,7.929144385026738,38.40503899102268,GRN;SHARPIN;HLA-DQA1,0.04203524841148281,DisGeNET,GRN;SHARPIN;HLA-DQA1,HLA-DQA1,HLA-DQA1,3,1,1
296,Multiple Sclerosis (OCB Status),0.014955374188168613,79.17063492063492,332.7292054829482,BTNL2,0.04206511602759132,GWAS_Catalog_2023,BTNL2,BTNL2,BTNL2,1,1,1
270,1-stearoyl-2-linoleoyl-GPE (18:0/18:2) Levels,0.014955374188168613,79.17063492063492,332.7292054829482,APOE,0.04206511602759132,GWAS_Catalog_2023,APOE,,,1,0,0
268,Liver Proton Density Fat Fraction,0.014955374188168613,79.17063492063492,332.7292054829482,APOE,0.04206511602759132,GWAS_Catalog_2023,APOE,,,1,0,0
269,"Malignant Lymphoma (Non-Hodgkin Lymphoma, Multiple Myeloma, Or Hodgkin Lymphoma)",0.014955374188168613,79.17063492063492,332.7292054829482,HLA-DQB1,0.04206511602759132,GWAS_Catalog_2023,HLA-DQB1,HLA-DQB1,HLA-DQB1,1,1,1
271,Autoimmune Hepatitis Type-1,0.014955374188168613,79.17063492063492,332.7292054829482,HLA-DQA1,0.04206511602759132,GWAS_Catalog_2023,HLA-DQA1,HLA-DQA1,HLA-DQA1,1,1,1
297,Beta-endorphin Levels,0.014955374188168613,79.17063492063492,332.7292054829482,APOE,0.04206511602759132,GWAS_Catalog_2023,APOE,,,1,0,0
273,Plasma Amyloid Beta Peptide Concentrations (ABx-40),0.014955374188168613,79.17063492063492,332.7292054829482,KCNQ1,0.04206511602759132,GWAS_Catalog_2023,,KCNQ1,,0,1,0
