Rank,Term,P-value,Z-score,Combined Score,Genes,Adjusted P-value,Gene_set,AD_genes,T2D_genes,Shared_genes,N_AD,N_T2D,N_Shared
173,Guillain-Barre Syndrome,0.0005184195970282122,21.3075,161.18539095065847,APOE;HLA-DRB1;HLA-DQB1,0.006501100923652638,DisGeNET,APOE;HLA-DRB1;HLA-DQB1,HLA-DRB1;HLA-DQB1,HLA-DRB1;HLA-DQB1,3,2,2
175,Celiac Disease,0.000529800881623874,8.421909823418481,63.526544265471834,HLA-DQA2;HLA-DRB1;HLA-DQB2;HLA-DQA1;HLA-DQB1,0.006552717365101217,DisGeNET,HLA-DQA2;HLA-DRB1;HLA-DQB2;HLA-DQA1;HLA-DQB1,HLA-DQA2;HLA-DRB1;HLA-DQB2;HLA-DQA1;HLA-DQB1,HLA-DQA2;HLA-DRB1;HLA-DQB2;HLA-DQA1;HLA-DQB1,5,5,5
176,Achalasia,0.0005315449008354333,69.48780487804878,523.9187926178153,HLA-DQA1;HLA-DQB1,0.006552717365101217,DisGeNET,HLA-DQA1;HLA-DQB1,HLA-DQA1;HLA-DQB1,HLA-DQA1;HLA-DQB1,2,2,2
177,Neurofibrillary degeneration (morphologic abnormality),0.0005315449008354333,69.48780487804878,523.9187926178153,TREM2;APOE,0.006552717365101217,DisGeNET,TREM2;APOE,,,2,0,0
178,Uveomeningoencephalitic Syndrome,0.0005395177057599866,21.006338028169015,158.06922667033186,HLA-DRB1;HLA-DQA1;HLA-DQB1,0.006613638393080284,DisGeNET,HLA-DRB1;HLA-DQA1;HLA-DQB1,HLA-DRB1;HLA-DQA1;HLA-DQB1,HLA-DRB1;HLA-DQA1;HLA-DQB1,3,3,3
179,Mucosa-Associated Lymphoid Tissue Lymphoma,0.0005471451300707842,11.797853309481216,88.61127499841832,CDKN1C;BTNL2;HLA-DQA1;HLA-DQB1,0.006669668568795816,DisGeNET,BTNL2;HLA-DQA1;HLA-DQB1,CDKN1C;BTNL2;HLA-DQA1;HLA-DQB1,BTNL2;HLA-DQA1;HLA-DQB1,3,4,3
27,Collagen disease,0.0013126515814769549,42.27783669141039,280.54329796205764,HLA-DQB2;HLA-DQB1,0.006854958258824098,Jensen_DISEASES,HLA-DQB2;HLA-DQB1,HLA-DQB2;HLA-DQB1,HLA-DQB2;HLA-DQB1,2,2,2
57,Psoriasis Or Type 2 Diabetes (Trans-Disease Meta-Analysis),0.00046573681352710507,74.83677298311444,574.139479895918,CCND2;JAZF1,0.006871660704847287,GWAS_Catalog_2023,JAZF1,CCND2;JAZF1,JAZF1,1,2,1
180,Hyperglycemia,0.0005799133916465143,6.552091510597735,48.83032548497465,MTNR1B;GIPR;IGF2BP2;APOE;HLA-DRB1;APPL1,0.006993756673162802,DisGeNET,GIPR;APOE;HLA-DRB1;APPL1,MTNR1B;GIPR;IGF2BP2;HLA-DRB1,GIPR;HLA-DRB1,4,4,2
182,Acromegaly,0.0005833472568815902,20.42876712328767,152.12747032552738,CDKN2B;GIPR;APOE,0.006993756673162802,DisGeNET,GIPR;APOE,CDKN2B;GIPR,GIPR,2,2,1
181,Glioblastoma,0.0005809597658814701,3.626041055718475,27.017012046347645,CDKN1C;CDKN2B;GRN;CCND2;IDUA;SLC22A18;CHST15;HLA-DRA;TREM2;IGF2BP2;APOE;HLA-DRB1,0.006993756673162802,DisGeNET,GRN;IDUA;HLA-DRA;TREM2;APOE;HLA-DRB1,CDKN1C;CDKN2B;CCND2;SLC22A18;CHST15;HLA-DRA;IGF2BP2;HLA-DRB1,HLA-DRA;HLA-DRB1,6,8,2
184,Familial Dementia,0.0006015962324961352,64.85203252032521,480.9377475175773,GRN;TREM2,0.007057435372615952,DisGeNET,GRN;TREM2,,,2,0,0
185,Fragmented sleep,0.0006015962324961352,64.85203252032521,480.9377475175773,HLA-DRB1;HLA-DQB1,0.007057435372615952,DisGeNET,HLA-DRB1;HLA-DQB1,HLA-DRB1;HLA-DQB1,HLA-DRB1;HLA-DQB1,2,2,2
186,Lofgrens syndrome,0.0006015962324961352,64.85203252032521,480.9377475175773,BTNL2;HLA-DRB1,0.007057435372615952,DisGeNET,BTNL2;HLA-DRB1,BTNL2;HLA-DRB1,BTNL2;HLA-DRB1,2,2,2
183,Erythema Multiforme,0.0006015962324961352,64.85203252032521,480.9377475175773,HLA-DQB2;HLA-DQB1,0.007057435372615952,DisGeNET,HLA-DQB2;HLA-DQB1,HLA-DQB2;HLA-DQB1,HLA-DQB2;HLA-DQB1,2,2,2
187,insulinoma,0.0006078628697954807,11.461683326090105,84.88019783684098,CDKN1C;CDKN2B;CCND2;HLA-DQB1,0.007092817015474539,DisGeNET,HLA-DQB1,CDKN1C;CDKN2B;CCND2;HLA-DQB1,HLA-DQB1,1,4,1
60,Venous Thromboembolism Or Plasminogen Activator Inhibitor 1 Levels (Pleiotropy),0.0005315449008354333,69.48780487804878,523.9187926178153,TSPAN15;PLCG2,0.007450487693376657,GWAS_Catalog_2023,PLCG2,TSPAN15,,1,1,0
59,Childhood Steroid-Sensitive Nephrotic Syndrome,0.0005315449008354333,69.48780487804878,523.9187926178153,BTNL2;HLA-DQB1,0.007450487693376657,GWAS_Catalog_2023,BTNL2;HLA-DQB1,BTNL2;HLA-DQB1,BTNL2;HLA-DQB1,2,2,2
58,Body Mass Index,0.000516328204963962,3.6788455008488965,27.844327877700252,CCND2;GIPR;ZC3H4;QPCTL;KCNQ1;JADE2;IGF2BP2;APOE;NPAS1;EML2;HLA-DRB1;JAZF1,0.007450487693376657,GWAS_Catalog_2023,GIPR;ZC3H4;QPCTL;APOE;NPAS1;EML2;HLA-DRB1;JAZF1,CCND2;GIPR;ZC3H4;QPCTL;KCNQ1;JADE2;IGF2BP2;NPAS1;EML2;HLA-DRB1;JAZF1,GIPR;ZC3H4;QPCTL;NPAS1;EML2;HLA-DRB1;JAZF1,8,11,7
61,LDL Cholesterol Levels,0.0005453851745755094,8.366547436552546,62.86639029997533,QPCTL;HLA-DRA;APOE;HLA-DRB1;HLA-DQA1,0.007519162816688582,GWAS_Catalog_2023,QPCTL;HLA-DRA;APOE;HLA-DRB1;HLA-DQA1,QPCTL;HLA-DRA;HLA-DRB1;HLA-DQA1,QPCTL;HLA-DRA;HLA-DRB1;HLA-DQA1,5,4,4
63,Birth Weight,0.0005830293250192724,11.593846153846155,86.34253827026593,CCND2;MTNR1B;KCNQ1;IGF2BP3,0.007665547547459646,GWAS_Catalog_2023,,CCND2;MTNR1B;KCNQ1;IGF2BP3,,0,4,0
62,Neutrophil Count,0.0005698810705617067,5.563015166501813,41.556184284386035,TSPAN15;TOX2;IGF2BP3;JADE2;HLA-DQA2;HLA-DQA1;HLA-DQB1,0.007665547547459646,GWAS_Catalog_2023,HLA-DQA2;HLA-DQA1;HLA-DQB1,TSPAN15;TOX2;IGF2BP3;JADE2;HLA-DQA2;HLA-DQA1;HLA-DQB1,HLA-DQA2;HLA-DQA1;HLA-DQB1,3,7,3
64,Direct Bilirubin Levels,0.0005833472568815902,20.42876712328767,152.12747032552738,SLC22A18;APOE;JAZF1,0.007665547547459646,GWAS_Catalog_2023,APOE;JAZF1,SLC22A18;JAZF1,JAZF1,2,2,1
28,Addison's disease,0.0015316216181504704,38.89170731707317,252.0738094731918,HLA-DQA1;HLA-DRB1,0.007712808862829154,Jensen_DISEASES,HLA-DQA1;HLA-DRB1,HLA-DQA1;HLA-DRB1,HLA-DQA1;HLA-DRB1,2,2,2
191,Primary Progressive Aphasia (disorder),0.0006758731147824064,60.795731707317074,443.7787597089313,GRN;APOE,0.007721231080917334,DisGeNET,GRN;APOE,,,2,0,0
188,Smith-Lemli-Opitz Syndrome,0.0006758731147824064,60.795731707317074,443.7787597089313,SLC22A18;APOE,0.007721231080917334,DisGeNET,APOE,SLC22A18,,1,1,0
189,Primary antiphospholipid syndrome,0.0006758731147824064,60.795731707317074,443.7787597089313,HLA-DRB1;HLA-DQB1,0.007721231080917334,DisGeNET,HLA-DRB1;HLA-DQB1,HLA-DRB1;HLA-DQB1,HLA-DRB1;HLA-DQB1,2,2,2
190,Primary cutaneous B-cell lymphoma,0.0006758731147824064,60.795731707317074,443.7787597089313,CDKN2B;IGF2BP3,0.007721231080917334,DisGeNET,,CDKN2B;IGF2BP3,,0,2,0
192,Familial Alzheimer Disease (FAD),0.0007007151246070292,11.021739130434783,80.05540071471528,PLCG2;TREM2;APOE;PICALM,0.007963335426523634,DisGeNET,PLCG2;TREM2;APOE;PICALM,,,4,0,0
193,Alzheimer's Disease,0.0007146962692512135,3.5343703946291143,25.601752372063284,GRN;APH1B;IDUA;KCNQ1;PLCG2;HLA-DRA;TREM2;BTNL2;APOE;HLA-DRB1;PICALM;APPL1,0.008080141240964496,DisGeNET,GRN;APH1B;IDUA;PLCG2;HLA-DRA;TREM2;BTNL2;APOE;HLA-DRB1;PICALM;APPL1,KCNQ1;HLA-DRA;BTNL2;HLA-DRB1,HLA-DRA;BTNL2;HLA-DRB1,11,4,3
65,Asthma (Childhood Onset),0.0006334395984132004,11.332473857613522,83.45625748745468,HLA-DQA2;HLA-DQA1;HLA-DQB1;JAZF1,0.008195733881007715,GWAS_Catalog_2023,HLA-DQA2;HLA-DQA1;HLA-DQB1;JAZF1,HLA-DQA2;HLA-DQA1;HLA-DQB1;JAZF1,HLA-DQA2;HLA-DQA1;HLA-DQB1;JAZF1,4,4,4
194,Graves Disease,0.0007306802009089565,7.825757575757576,56.513979696127414,BTNL2;HLA-DQA2;HLA-DRB1;HLA-DQA1;HLA-DQB1,0.008218269063831664,DisGeNET,BTNL2;HLA-DQA2;HLA-DRB1;HLA-DQA1;HLA-DQB1,BTNL2;HLA-DQA2;HLA-DRB1;HLA-DQA1;HLA-DQB1,BTNL2;HLA-DQA2;HLA-DRB1;HLA-DQA1;HLA-DQB1,5,5,5
195,"Aneurysm, Dissecting",0.0007543579072186544,57.21664275466284,411.3672708004445,CDKN2B;APOE,0.008314673651429249,DisGeNET,APOE,CDKN2B,,1,1,0
197,Pulmonary Infiltrate,0.0007543579072186544,57.21664275466284,411.3672708004445,APOE;HLA-DRB1,0.008314673651429249,DisGeNET,APOE;HLA-DRB1,HLA-DRB1,HLA-DRB1,2,1,1
198,Maturity onset diabetes mellitus in young,0.0007544937593872554,18.6346875,133.97340656516064,MTNR1B;NEUROG3;APPL1,0.008314673651429249,DisGeNET,APPL1,MTNR1B;NEUROG3,,1,2,0
196,Mixed Connective Tissue Disease,0.0007543579072186544,57.21664275466284,411.3672708004445,HLA-DRB1;HLA-DQB1,0.008314673651429249,DisGeNET,HLA-DRB1;HLA-DQB1,HLA-DRB1;HLA-DQB1,HLA-DRB1;HLA-DQB1,2,2,2
199,Cerebral atrophy,0.0007605751908131133,7.7540698593330175,55.68535318473843,GRN;TREM2;APOE;HLA-DRB1;PICALM,0.008339573197759867,DisGeNET,GRN;TREM2;APOE;HLA-DRB1;PICALM,HLA-DRB1,HLA-DRB1,5,1,1
66,Asthma-COPD Overlap Syndrome,0.0006758731147824064,60.795731707317074,443.7787597089313,IL17RD;HLA-DQB1,0.008612261962606118,GWAS_Catalog_2023,IL17RD;HLA-DQB1,HLA-DQB1,HLA-DQB1,2,1,1
200,Thrombocytopenia,0.0007913778790344561,7.683662280701754,54.87467969297853,CDKN1C;CDKN2B;BTNL2;APOE;HLA-DRB1,0.008633932660265917,DisGeNET,BTNL2;APOE;HLA-DRB1,CDKN1C;CDKN2B;BTNL2;HLA-DRB1,BTNL2;HLA-DRB1,3,4,2
201,"Amnesia, Transient Global",0.0008370330222898128,54.03523035230352,382.87456973669936,HLA-DRB1;HLA-DQB1,0.008997074160770304,DisGeNET,HLA-DRB1;HLA-DQB1,HLA-DRB1;HLA-DQB1,HLA-DRB1;HLA-DQB1,2,2,2
202,Vulval intraepithelial neoplasia,0.0008370330222898128,54.03523035230352,382.87456973669936,HLA-DRB1;HLA-DQB1,0.008997074160770304,DisGeNET,HLA-DRB1;HLA-DQB1,HLA-DRB1;HLA-DQB1,HLA-DRB1;HLA-DQB1,2,2,2
203,Dysgraphia,0.0008370330222898128,54.03523035230352,382.87456973669936,GRN;TREM2,0.008997074160770304,DisGeNET,GRN;TREM2,,,2,0,0
30,Crohn's disease,0.0019482960977915294,8.28625472887768,51.712859211282435,BTNL2;HLA-DQA2;HLA-DQA1;JAZF1,0.009156991659620188,Jensen_DISEASES,BTNL2;HLA-DQA2;HLA-DQA1;JAZF1,BTNL2;HLA-DQA2;HLA-DQA1;JAZF1,BTNL2;HLA-DQA2;HLA-DQA1;JAZF1,4,4,4
29,Cardiovascular system disease,0.0018916885408923104,8.355583810129264,52.39189551472568,MTNR1B;APOE;PVRL2;HLA-DQB1,0.009156991659620188,Jensen_DISEASES,APOE;PVRL2;HLA-DQB1,MTNR1B;HLA-DQB1,HLA-DQB1,3,2,1
69,Idiopathic Membranous Nephropathy,0.0007543579072186544,57.21664275466284,411.3672708004445,BTNL2;HLA-DQA1,0.009194420289433163,GWAS_Catalog_2023,BTNL2;HLA-DQA1,BTNL2;HLA-DQA1,BTNL2;HLA-DQA1,2,2,2
68,Type Ii Diabetes,0.0007543579072186544,57.21664275466284,411.3672708004445,KCNQ1;IGF2BP2,0.009194420289433163,GWAS_Catalog_2023,,KCNQ1;IGF2BP2,,0,2,0
67,C-X-C Motif Chemokine 16 Levels,0.0007543579072186544,57.21664275466284,411.3672708004445,TOX2;HLA-DQA1,0.009194420289433163,GWAS_Catalog_2023,HLA-DQA1,TOX2;HLA-DQA1,HLA-DQA1,1,2,1
70,Venous Thromboembolism Or Tissue Plasminogen Activator Levels (Pleiotropy),0.0008370330222898128,54.03523035230352,382.87456973669936,TSPAN15;PLCG2,0.009777010718690731,GWAS_Catalog_2023,PLCG2,TSPAN15,,1,1,0
71,Venous Thromboembolism Or Factor XI Levels (Pleiotropy),0.0008370330222898128,54.03523035230352,382.87456973669936,TSPAN15;PLCG2,0.009777010718690731,GWAS_Catalog_2023,PLCG2,TSPAN15,,1,1,0
72,Sarcoidosis (Lofgren's Syndrome Vs non-Lofgren's Syndrome),0.0008370330222898128,54.03523035230352,382.87456973669936,HLA-DRA;HLA-DQA1,0.009777010718690731,GWAS_Catalog_2023,HLA-DRA;HLA-DQA1,HLA-DRA;HLA-DQA1,HLA-DRA;HLA-DQA1,2,2,2
206,Diastasis recti,0.0009238809256518343,51.18870346598203,357.6517529213759,CDKN1C;KCNQ1,0.009785962037729624,DisGeNET,,CDKN1C;KCNQ1,,0,2,0
205,Neonatal Systemic lupus erythematosus,0.0009238809256518343,51.18870346598203,357.6517529213759,HLA-DQA1;HLA-DQB1,0.009785962037729624,DisGeNET,HLA-DQA1;HLA-DQB1,HLA-DQA1;HLA-DQB1,HLA-DQA1;HLA-DQB1,2,2,2
204,Restlessness,0.0009238809256518343,51.18870346598203,357.6517529213759,GRN;TREM2,0.009785962037729624,DisGeNET,GRN;TREM2,,,2,0,0
210,Adrenal Cortical Adenoma,0.001017451521498842,16.742696629213484,115.36478575635245,CDKN1C;CDKN2B;GIPR,0.010571805809097494,DisGeNET,GIPR,CDKN1C;CDKN2B;GIPR,GIPR,1,3,1
207,Herpes zoster disease,0.001014884135775059,48.62682926829268,335.18380172445745,APOE;HLA-DRB1,0.010571805809097494,DisGeNET,APOE;HLA-DRB1,HLA-DRB1,HLA-DRB1,2,1,1
209,Pancolitis,0.001014884135775059,48.62682926829268,335.18380172445745,HLA-DRB1;HLA-DQB1,0.010571805809097494,DisGeNET,HLA-DRB1;HLA-DQB1,HLA-DRB1;HLA-DQB1,HLA-DRB1;HLA-DQB1,2,2,2
208,Hypothalamic gonadotropin-releasing hormone deficiency,0.001014884135775059,48.62682926829268,335.18380172445745,HESX1;IL17RD,0.010571805809097494,DisGeNET,HESX1;IL17RD,,,2,0,0
211,Presenile dementia,0.0010338962260585923,7.223942208462332,49.66041907847833,GRN;PLCG2;TREM2;APOE;PICALM,0.010691760972795492,DisGeNET,GRN;PLCG2;TREM2;APOE;PICALM,,,5,0,0
212,Metabolic Syndrome X,0.0010604541550718932,5.808816196270071,39.78491912344245,GRN;MTNR1B;GIPR;IGF2BP2;APOE;HLA-DRB1,0.010914674369655052,DisGeNET,GRN;GIPR;APOE;HLA-DRB1,MTNR1B;GIPR;IGF2BP2;HLA-DRB1,GIPR;HLA-DRB1,4,4,2
221,Petechiae,0.0011100252238666322,46.3089430894309,315.0569917577159,APOE;HLA-DRB1,0.010959615558719419,DisGeNET,APOE;HLA-DRB1,HLA-DRB1,HLA-DRB1,2,1,1
220,Chromosome 11p11.2 Deletion Syndrome,0.0011100252238666322,46.3089430894309,315.0569917577159,HLA-DRB1;HLA-DQB1,0.010959615558719419,DisGeNET,HLA-DRB1;HLA-DQB1,HLA-DRB1;HLA-DQB1,HLA-DRB1;HLA-DQB1,2,2,2
219,Macule,0.0011100252238666322,46.3089430894309,315.0569917577159,HLA-DRB1;HLA-DQB1,0.010959615558719419,DisGeNET,HLA-DRB1;HLA-DQB1,HLA-DRB1;HLA-DQB1,HLA-DRB1;HLA-DQB1,2,2,2
218,Loss of speech,0.0011100252238666322,46.3089430894309,315.0569917577159,GRN;TREM2,0.010959615558719419,DisGeNET,GRN;TREM2,,,2,0,0
216,Typhoid Fever,0.0011100252238666322,46.3089430894309,315.0569917577159,HLA-DRB1;HLA-DQB1,0.010959615558719419,DisGeNET,HLA-DRB1;HLA-DQB1,HLA-DRB1;HLA-DQB1,HLA-DRB1;HLA-DQB1,2,2,2
215,Esophageal Achalasia,0.0011100252238666322,46.3089430894309,315.0569917577159,HLA-DQA1;HLA-DQB1,0.010959615558719419,DisGeNET,HLA-DQA1;HLA-DQB1,HLA-DQA1;HLA-DQB1,HLA-DQA1;HLA-DQB1,2,2,2
214,Enlarged kidney,0.0011100252238666322,46.3089430894309,315.0569917577159,CDKN1C;KCNQ1,0.010959615558719419,DisGeNET,,CDKN1C;KCNQ1,,0,2,0
213,Macroglossia,0.001082789485515373,16.373076923076923,111.7988847060665,CDKN1C;IDUA;KCNQ1,0.010959615558719419,DisGeNET,IDUA,CDKN1C;KCNQ1,,1,2,0
217,Andersen Syndrome,0.0011100252238666322,46.3089430894309,315.0569917577159,KCNQ1;APOE,0.010959615558719419,DisGeNET,APOE,KCNQ1,,1,1,0
222,Blast Phase,0.001134307320495641,9.644444444444444,65.40604816498089,CDKN1C;CDKN2B;CCND2;HLA-DRB1,0.011098917369154658,DisGeNET,HLA-DRB1,CDKN1C;CDKN2B;CCND2;HLA-DRB1,HLA-DRB1,1,4,1
223,Parkinsonian Disorders,0.001134307320495641,9.644444444444444,65.40604816498089,GRN;TREM2;APOE;HLA-DRB1,0.011098917369154658,DisGeNET,GRN;TREM2;APOE;HLA-DRB1,HLA-DRB1,HLA-DRB1,4,1,1
224,Nephroblastoma,0.0011394901155391826,7.062725306416727,47.86532102575984,CDKN1C;CCND2;KCNQ1;SLC22A18;HLA-DRB1,0.011099854607618288,DisGeNET,HLA-DRB1,CDKN1C;CCND2;KCNQ1;SLC22A18;HLA-DRB1,HLA-DRB1,1,5,1
225,Diabetic Nephropathy,0.0011963792643215003,5.668955441928415,38.14331478012957,GIPR;IDUA;KCNQ1;IGF2BP2;APOE;HLA-DRB1,0.011373550979745828,DisGeNET,GIPR;IDUA;APOE;HLA-DRB1,GIPR;KCNQ1;IGF2BP2;HLA-DRB1,GIPR;HLA-DRB1,4,4,2
227,Repeated speech,0.0012092868136118387,44.20177383592018,296.9353391905164,GRN;TREM2,0.011373550979745828,DisGeNET,GRN;TREM2,,,2,0,0
229,Generalized overgrowth,0.0012092868136118387,44.20177383592018,296.9353391905164,CDKN1C;KCNQ1,0.011373550979745828,DisGeNET,,CDKN1C;KCNQ1,,0,2,0
228,Fetal overgrowth,0.0012092868136118387,44.20177383592018,296.9353391905164,CDKN1C;KCNQ1,0.011373550979745828,DisGeNET,,CDKN1C;KCNQ1,,0,2,0
226,Erectile abnormalities,0.0012092868136118387,44.20177383592018,296.9353391905164,HESX1;IL17RD,0.011373550979745828,DisGeNET,HESX1;IL17RD,,,2,0,0
232,Echolalia,0.0012092868136118387,44.20177383592018,296.9353391905164,GRN;TREM2,0.011373550979745828,DisGeNET,GRN;TREM2,,,2,0,0
230,Cognitive changes,0.0012092868136118387,44.20177383592018,296.9353391905164,GRN;APOE,0.011373550979745828,DisGeNET,GRN;APOE,,,2,0,0
231,Overgrowth,0.0012092868136118387,44.20177383592018,296.9353391905164,CDKN1C;KCNQ1,0.011373550979745828,DisGeNET,,CDKN1C;KCNQ1,,0,2,0
233,Hypercalcemia,0.0012212982724261697,15.680526315789473,105.18247463067819,CDKN1C;CDKN2B;HLA-DRB1,0.011437222448214174,DisGeNET,HLA-DRB1,CDKN1C;CDKN2B;HLA-DRB1,HLA-DRB1,1,3,1
234,Nonorganic psychosis,0.0012561939417458329,9.37369420702754,62.613172835144184,GRN;MTNR1B;APOE;NPAS1,0.011713740089270973,DisGeNET,GRN;APOE;NPAS1,MTNR1B;NPAS1,NPAS1,3,2,1
73,Offspring Birth Weight,0.001017451521498842,16.742696629213484,115.36478575635245,CCND2;MTNR1B;KCNQ1,0.011721599035349674,GWAS_Catalog_2023,,CCND2;MTNR1B;KCNQ1,,0,3,0
74,Low Density Lipoprotein Cholesterol Levels,0.0010377928539311593,5.000371857801577,34.35585029238203,CCND2;GIPR;HLA-DRA;APOE;HLA-DQA1;HLA-DQB1;JAZF1,0.011794375542650068,GWAS_Catalog_2023,GIPR;HLA-DRA;APOE;HLA-DQA1;HLA-DQB1;JAZF1,CCND2;GIPR;HLA-DRA;HLA-DQA1;HLA-DQB1;JAZF1,GIPR;HLA-DRA;HLA-DQA1;HLA-DQB1;JAZF1,6,6,5
75,Lung Function (FEV1),0.0010578293776537704,9.833706746328106,67.37599802120471,ATP8B4;IGF2BP3;HLA-DQB1;JAZF1,0.011861793421424278,GWAS_Catalog_2023,ATP8B4;HLA-DQB1;JAZF1,IGF2BP3;HLA-DQB1;JAZF1,HLA-DQB1;JAZF1,3,3,2
236,Port-Wine Stain,0.0013126515814769549,42.27783669141039,280.54329796205764,CDKN1C;KCNQ1,0.012136465045689472,DisGeNET,,CDKN1C;KCNQ1,,0,2,0
235,Lupus anticoagulant disorder,0.0013126515814769549,42.27783669141039,280.54329796205764,HLA-DRB1;HLA-DQB1,0.012136465045689472,DisGeNET,HLA-DRB1;HLA-DQB1,HLA-DRB1;HLA-DQB1,HLA-DRB1;HLA-DQB1,2,2,2
237,Cardiovascular Diseases,0.0013303948840433938,4.780591168091168,31.65841077330397,TSPAN15;CDKN2B;GIPR;KCNQ1;IGF2BP2;APOE;HLA-DRB1,0.012248614502036646,DisGeNET,GIPR;APOE;HLA-DRB1,TSPAN15;CDKN2B;GIPR;KCNQ1;IGF2BP2;HLA-DRB1,GIPR;HLA-DRB1,3,6,2
2,diabetes mellitus type 2,0.001647192500753881,37.39399624765478,239.64626637110106,MTNR1B;IGF2BP2,0.012353943755654108,ClinVar_2019,,MTNR1B;IGF2BP2,,0,2,0
76,Neutrophil-to-lymphocyte Ratio,0.001150725295437434,16.019354838709678,108.40878671592486,BTNL2;HLA-DQA1;JAZF1,0.012733683861353711,GWAS_Catalog_2023,BTNL2;HLA-DQA1;JAZF1,BTNL2;HLA-DQA1;JAZF1,BTNL2;HLA-DQA1;JAZF1,3,3,3
241,Dermatitis Herpetiformis,0.0014201022558982558,40.514227642276424,265.65286017600937,HLA-DQA1;HLA-DQB1,0.012857523329336075,DisGeNET,HLA-DQA1;HLA-DQB1,HLA-DQA1;HLA-DQB1,HLA-DQA1;HLA-DQB1,2,2,2
238,Generalized pustular psoriasis,0.0014201022558982558,40.514227642276424,265.65286017600937,APOE;HLA-DRB1,0.012857523329336075,DisGeNET,APOE;HLA-DRB1,HLA-DRB1,HLA-DRB1,2,1,1
239,Aortic root dilatation,0.0014201022558982558,40.514227642276424,265.65286017600937,HLA-DQB2;HLA-DRB1,0.012857523329336075,DisGeNET,HLA-DQB2;HLA-DRB1,HLA-DQB2;HLA-DRB1,HLA-DQB2;HLA-DRB1,2,2,2
240,Personality change,0.0014201022558982558,40.514227642276424,265.65286017600937,GRN;TREM2,0.012857523329336075,DisGeNET,GRN;TREM2,,,2,0,0
78,Subcutaneous Adipose Tissue,0.0012092868136118387,44.20177383592018,296.9353391905164,SNRPD2;QPCTL,0.013038592439071236,GWAS_Catalog_2023,SNRPD2;QPCTL,SNRPD2;QPCTL,SNRPD2;QPCTL,2,2,2
77,Triglyceride Levels,0.0012082488405706707,4.864913805591772,32.68532819694104,CCND2;ZC3H4;KCNQ1;APOE;HLA-DQA1;HLA-DQB1;JAZF1,0.013038592439071236,GWAS_Catalog_2023,ZC3H4;APOE;HLA-DQA1;HLA-DQB1;JAZF1,CCND2;ZC3H4;KCNQ1;HLA-DQA1;HLA-DQB1;JAZF1,ZC3H4;HLA-DQA1;HLA-DQB1;JAZF1,5,6,4
242,Pick Disease of the Brain,0.0014896249030591868,14.599264705882353,95.02998543179133,GRN;TREM2;APOE,0.013431246026756799,DisGeNET,GRN;TREM2;APOE,,,3,0,0
245,Aphasia,0.0015316216181504704,38.89170731707317,252.0738094731918,GRN;APOE,0.013640809676752352,DisGeNET,GRN;APOE,,,2,0,0
244,Apathy,0.0015316216181504704,38.89170731707317,252.0738094731918,GRN;APOE,0.013640809676752352,DisGeNET,GRN;APOE,,,2,0,0
243,Generalized vitiligo,0.0015316216181504704,38.89170731707317,252.0738094731918,BTNL2;HLA-DQA1,0.013640809676752352,DisGeNET,BTNL2;HLA-DQA1,BTNL2;HLA-DQA1,BTNL2;HLA-DQA1,2,2,2
246,Rhabdomyosarcoma,0.001555683824772726,6.567199248120301,42.46246005483993,CDKN1C;CDKN2B;CCND2;SLC22A18;HLA-DRB1,0.013798789047374341,DisGeNET,HLA-DRB1,CDKN1C;CDKN2B;CCND2;SLC22A18;HLA-DRB1,HLA-DRB1,1,5,1
79,Asthma (Moderate Or Severe),0.0013126515814769549,42.27783669141039,280.54329796205764,HLA-DQA1;HLA-DQB1,0.013799249750276488,GWAS_Catalog_2023,HLA-DQA1;HLA-DQB1,HLA-DQA1;HLA-DQB1,HLA-DQA1;HLA-DQB1,2,2,2
80,Hepatitis B,0.0013126515814769549,42.27783669141039,280.54329796205764,HLA-DRA;HLA-DQB2,0.013799249750276488,GWAS_Catalog_2023,HLA-DRA;HLA-DQB2,HLA-DRA;HLA-DQB2,HLA-DRA;HLA-DQB2,2,2,2
247,Lymphoma,0.001577336681489445,3.8051980422369254,24.551204355169563,CDKN2B;GRN;CCND2;PLCG2;IGF2BP3;IGF2BP2;APOE;HLA-DRB1;HLA-DQA1,0.013934205016234692,DisGeNET,GRN;PLCG2;APOE;HLA-DRB1;HLA-DQA1,CDKN2B;CCND2;IGF2BP3;IGF2BP2;HLA-DRB1;HLA-DQA1,HLA-DRB1;HLA-DQA1,5,6,2
248,"Plaque, Amyloid",0.0016006305971496021,8.758352758352759,56.38064872893336,GRN;MTNR1B;TREM2;APOE,0.014037274901415079,DisGeNET,GRN;TREM2;APOE,MTNR1B,,3,1,0
249,Cystic Fibrosis,0.0016018705089149196,5.341698841698841,34.38228936843787,KCNQ1;APOE;HLA-DQA2;HLA-DQB2;HLA-DQA1;HLA-DQB1,0.014037274901415079,DisGeNET,APOE;HLA-DQA2;HLA-DQB2;HLA-DQA1;HLA-DQB1,KCNQ1;HLA-DQA2;HLA-DQB2;HLA-DQA1;HLA-DQB1,HLA-DQA2;HLA-DQB2;HLA-DQA1;HLA-DQB1,5,5,4
251,Hyperinsulinemic hypoglycemia,0.001647192500753881,37.39399624765478,239.64626637110106,CDKN1C;CDKN2B,0.014150291482854209,DisGeNET,,CDKN1C;CDKN2B,,0,2,0
